WorkDate,Customer,Location,BusinessType,OrderCount,NumberOfPieces,TotalRevenue
2024-04-28,Starbucks,Nashville,Middle Mile,13,65,997.78
2024-04-28,Lowes,Detroit,Final Mile,4,20,163.69
2024-04-28,Starbucks,New York,Middle Mile,10,50,308.19
2024-04-28,Shein,Detroit,Middle Mile,10,50,398.09
2024-04-28,Shein,Chicago,Middle Mile,9,45,609.92
2024-04-28,Shein,Sacramento,Middle Mile,6,30,299.72
2024-04-28,Shein,Los Angeles,Middle Mile,3,15,97.57
2024-04-28,Shein,New York,Middle Mile,6,30,594.74
2024-04-28,Lowes,Sacramento,Final Mile,8,40,1645.2
2024-04-28,Starbucks,Chicago,Middle Mile,14,70,1127.31
2024-04-28,Home Depot,Tampa Bay,Final Mile,8,40,2918.64
2024-04-28,Target,Los Angeles,Middle Mile,8,40,585.37
2024-04-28,Costco,Detroit,First Mile,2,12,250.61
2024-04-28,Home Depot,Birmingham,Final Mile,5,25,1873.83
2024-04-28,Amazon,Atlanta,Final Mile,15,75,1688.78
2024-04-28,Amazon,San Francisco,Final Mile,10,50,250.57
2024-04-28,Amazon,Los Angeles,Final Mile,11,44,755.89
2024-04-28,Amazon,San Diego,Final Mile,15,60,402.78
2024-04-28,Amazon,Houston,Final Mile,7,35,188.63
2024-04-28,Amazon,New York,Final Mile,6,30,697.58
2024-04-28,Amazon,Birmingham,Final Mile,7,35,525.41
2024-04-28,Amazon,Nashville,Final Mile,5,25,506.26
2024-04-28,Amazon,Dallas,Final Mile,15,75,1693.08
2024-04-28,Amazon,Tampa Bay,Final Mile,14,56,624.42
2024-04-28,Amazon,Sacramento,Final Mile,4,20,451.2
2024-04-28,Walmart,New York,Middle Mile,13,65,286.22
2024-04-28,Walmart,Milwaukee,Middle Mile,7,35,544.96
2024-04-28,Walmart,Chicago,Middle Mile,18,108,2544.53
2024-04-28,Amazon,Minneapolis,Final Mile,10,50,1028.63
2024-04-28,Target,Nashville,Middle Mile,15,75,926.79
2024-04-28,Costco,Dallas,First Mile,5,25,537.51
2024-04-28,Target,San Francisco,Middle Mile,8,40,404.28
2024-04-28,Costco,San Diego,First Mile,8,40,887.21
2024-04-28,Costco,Birmingham,First Mile,2,10,156.16
2024-04-28,Costco,Houston,First Mile,3,12,169.04
2024-04-28,Costco,Chicago,First Mile,3,18,682.86
2024-04-28,Costco,New York,First Mile,6,30,445.67
2024-04-28,Amazon,Chicago,Final Mile,14,70,767.82
2024-04-28,Costco,San Francisco,First Mile,4,16,569.18
2024-04-28,Costco,Miami,First Mile,7,49,1658.16
2024-04-28,Target,Seattle,Middle Mile,9,45,1120.09
2024-04-28,Costco,Milwaukee,First Mile,3,15,166.53
2024-04-28,Target,Chicago,Middle Mile,18,90,1081.85
2024-04-29,Home Goods,Tampa Bay,Middle Mile,38,190,1591.25
2024-04-29,T.J. Maxx,Milwaukee,Middle Mile,87,435,1723.18
2024-04-29,Home Depot,Seattle,Final Mile,27,135,4675.49
2024-04-29,Home Depot,San Francisco,Final Mile,52,312,22534.4
2024-04-29,Home Depot,Detroit,Final Mile,78,468,18521.35
2024-04-29,Home Depot,Chicago,Final Mile,81,405,29558.83
2024-04-29,Home Depot,Los Angeles,Final Mile,88,440,28672.7
2024-04-29,Home Depot,Nashville,Final Mile,92,460,12529.57
2024-04-29,Home Depot,Tampa Bay,Final Mile,44,220,16052.54
2024-04-29,Home Depot,Birmingham,Final Mile,26,130,9743.94
2024-04-29,Costco,Seattle,First Mile,26,130,2802.09
2024-04-29,Home Goods,Detroit,Middle Mile,76,380,2459.51
2024-04-29,Home Depot,Dallas,Final Mile,73,365,7322.55
2024-04-29,Home Goods,New York,Middle Mile,27,108,1958.57
2024-04-29,Starbucks,Miami,Middle Mile,68,340,1477.98
2024-04-29,Chipotle,Atlanta,Final Mile,32,160,2734.49
2024-04-29,Starbucks,Minneapolis,Middle Mile,33,165,2478.84
2024-04-29,Costco,Detroit,First Mile,14,70,1461.87
2024-04-29,Shein,Milwaukee,Middle Mile,67,335,7731.32
2024-04-29,Shein,Detroit,Middle Mile,50,250,1990.47
2024-04-29,Shein,Nashville,Middle Mile,48,288,6247.27
2024-04-29,Shein,Chicago,Middle Mile,49,294,3984.8
2024-04-29,Chick-Fil-A,Los Angeles,Final Mile,37,185,2772.71
2024-04-29,Shein,Sacramento,Middle Mile,30,120,1198.87
2024-04-29,Shein,Tampa Bay,Middle Mile,66,264,6066.32
2024-04-29,Lowes,Detroit,Final Mile,23,138,1129.44
2024-04-29,Lowes,Milwaukee,Final Mile,16,112,3362.91
2024-04-29,Chipotle,Milwaukee,Final Mile,41,205,2892.41
2024-04-29,Chipotle,San Francisco,Final Mile,58,290,2107.17
2024-04-29,Chipotle,Chicago,Final Mile,87,435,6065.89
2024-04-29,Shein,New York,Middle Mile,33,165,3271.06
2024-04-29,Costco,Minneapolis,First Mile,34,170,6713.86
2024-04-29,Costco,Atlanta,First Mile,42,210,7456.75
2024-04-29,Costco,Birmingham,First Mile,13,65,1015.05
2024-04-29,Amazon,Chicago,Final Mile,72,360,3948.8
2024-04-29,Amazon,San Francisco,Final Mile,52,312,1563.57
2024-04-29,Amazon,Los Angeles,Final Mile,58,174,2989.22
2024-04-29,Amazon,San Diego,Final Mile,77,385,2584.53
2024-04-29,Amazon,Houston,Final Mile,39,195,1050.96
2024-04-29,Amazon,New York,Final Mile,30,150,3487.88
2024-04-29,Amazon,Birmingham,Final Mile,35,175,2627.05
2024-04-29,Costco,San Diego,First Mile,42,210,4657.84
2024-04-29,Amazon,Minneapolis,Final Mile,52,312,6418.63
2024-04-29,Amazon,Dallas,Final Mile,76,380,8578.29
2024-04-29,Amazon,Tampa Bay,Final Mile,70,350,3902.6
2024-04-29,Amazon,Sacramento,Final Mile,23,92,2075.54
2024-04-29,Walmart,Chicago,Middle Mile,90,270,6361.32
2024-04-29,Target,Atlanta,Middle Mile,67,335,2835.36
2024-04-29,Amazon,Nashville,Final Mile,29,145,2936.28
2024-04-29,Target,San Francisco,Middle Mile,42,210,2122.45
2024-04-29,Target,Milwaukee,Middle Mile,81,405,2845.49
2024-04-29,Costco,Chicago,First Mile,15,75,2845.23
2024-04-29,Costco,New York,First Mile,34,170,2525.45
2024-04-29,Costco,Los Angeles,First Mile,30,150,3468.82
2024-04-29,Costco,Milwaukee,First Mile,17,85,943.65
2024-04-29,Costco,San Francisco,First Mile,22,132,4695.7
2024-04-29,Costco,Sacramento,First Mile,20,100,1599.38
2024-04-29,Target,Los Angeles,Middle Mile,41,205,3000.0
2024-04-29,Target,Chicago,Middle Mile,92,460,5529.48
2024-04-29,Target,Sacramento,Middle Mile,74,370,2830.94
2024-04-29,Target,Nashville,Middle Mile,75,375,4633.97
2024-04-29,Target,Tampa Bay,Middle Mile,42,210,860.44
2024-04-29,Target,Detroit,Middle Mile,65,325,1697.34
2024-04-29,Target,Dallas,Middle Mile,70,350,2687.15
2024-04-30,Chipotle,Seattle,Final Mile,83,415,2012.79
2024-04-30,Lowes,Chicago,Final Mile,48,240,12479.37
2024-04-30,Lowes,Milwaukee,Final Mile,16,80,2402.08
2024-04-30,Chipotle,Dallas,Final Mile,35,175,2379.85
2024-04-30,Chipotle,Detroit,Final Mile,29,145,634.1
2024-04-30,Home Goods,Houston,Middle Mile,44,132,1903.27
2024-04-30,Shein,Houston,Middle Mile,25,150,1674.78
2024-04-30,Home Goods,San Francisco,Middle Mile,63,315,2223.16
2024-04-30,T.J. Maxx,Los Angeles,Middle Mile,80,480,2346.81
2024-04-30,T.J. Maxx,Milwaukee,Middle Mile,87,348,1378.55
2024-04-30,T.J. Maxx,Chicago,Middle Mile,62,372,3360.72
2024-04-30,Home Depot,San Francisco,Final Mile,52,260,18778.67
2024-04-30,Home Goods,Detroit,Middle Mile,76,304,1967.61
2024-04-30,Shein,New York,Middle Mile,33,132,2616.85
2024-04-30,Costco,Nashville,First Mile,27,135,4229.61
2024-04-30,Shein,Sacramento,Middle Mile,30,150,1498.59
2024-04-30,Home Depot,Houston,Final Mile,92,460,21217.47
2024-04-30,Starbucks,Los Angeles,Middle Mile,73,292,4482.43
2024-04-30,Starbucks,Milwaukee,Middle Mile,60,360,3114.21
2024-04-30,Starbucks,Minneapolis,Middle Mile,33,231,3470.37
2024-04-30,Starbucks,Tampa Bay,Middle Mile,31,155,671.35
2024-04-30,Starbucks,Miami,Middle Mile,68,340,1477.98
2024-04-30,Shein,Los Angeles,Middle Mile,19,95,617.96
2024-04-30,Starbucks,Dallas,Middle Mile,36,180,2724.27
2024-04-30,Starbucks,Atlanta,Middle Mile,24,120,1790.6
2024-04-30,Starbucks,Birmingham,Middle Mile,68,340,3294.36
2024-04-30,Starbucks,Nashville,Middle Mile,67,335,5142.41
2024-04-30,Starbucks,San Francisco,Middle Mile,67,335,2383.21
2024-04-30,Shein,Nashville,Middle Mile,48,240,5206.06
2024-04-30,Shein,Chicago,Middle Mile,49,245,3320.67
2024-04-30,Starbucks,Detroit,Middle Mile,24,168,2723.34
2024-04-30,Home Depot,Detroit,Final Mile,78,390,15434.46
2024-04-30,Target,Dallas,Middle Mile,70,350,2687.15
2024-04-30,Home Depot,Miami,Final Mile,34,170,7066.33
2024-04-30,Amazon,Chicago,Final Mile,72,360,3948.8
2024-04-30,Amazon,Atlanta,Final Mile,77,385,8669.07
2024-04-30,Amazon,San Francisco,Final Mile,52,312,1563.57
2024-04-30,Amazon,Los Angeles,Final Mile,58,232,3985.62
2024-04-30,Amazon,San Diego,Final Mile,77,385,2584.53
2024-04-30,Amazon,Houston,Final Mile,39,195,1050.96
2024-04-30,Amazon,New York,Final Mile,30,180,4185.46
2024-04-30,Amazon,Nashville,Final Mile,29,145,2936.28
2024-04-30,Amazon,Minneapolis,Final Mile,52,260,5348.86
2024-04-30,Amazon,Dallas,Final Mile,76,380,8578.29
2024-04-30,Walmart,New York,Middle Mile,67,335,1475.12
2024-04-30,Walmart,Milwaukee,Middle Mile,38,190,2958.35
2024-04-30,Walmart,Chicago,Middle Mile,90,450,10602.2
2024-04-30,Target,Atlanta,Middle Mile,67,402,3402.44
2024-04-30,Amazon,Birmingham,Final Mile,35,210,3152.46
2024-04-30,Target,San Francisco,Middle Mile,42,168,1697.96
2024-04-30,Target,Milwaukee,Middle Mile,81,405,2845.49
2024-04-30,Home Depot,Los Angeles,Final Mile,88,440,28672.7
2024-04-30,Costco,Seattle,First Mile,26,104,2241.67
2024-04-30,Costco,Detroit,First Mile,14,56,1169.5
2024-04-30,Costco,Minneapolis,First Mile,34,204,8056.63
2024-04-30,Costco,Chicago,First Mile,15,75,2845.23
2024-04-30,Costco,San Diego,First Mile,42,210,4657.84
2024-04-30,Costco,San Francisco,First Mile,22,110,3913.09
2024-04-30,Costco,Miami,First Mile,38,152,5143.67
2024-04-30,Home Depot,Chicago,Final Mile,81,405,29558.83
2024-04-30,Target,Los Angeles,Middle Mile,41,205,3000.0
2024-04-30,Target,Detroit,Middle Mile,65,325,1697.34
2024-04-30,Costco,Milwaukee,First Mile,17,85,943.65
2024-05-01,Chipotle,San Francisco,Final Mile,20,120,871.93
2024-05-01,Home Goods,Detroit,Middle Mile,26,130,841.41
2024-05-01,Chick-Fil-A,Los Angeles,Final Mile,13,52,779.36
2024-05-01,Home Goods,New York,Middle Mile,9,36,652.86
2024-05-01,Home Goods,Los Angeles,Middle Mile,20,100,1012.68
2024-05-01,Home Goods,Chicago,Middle Mile,12,48,629.13
2024-05-01,Home Depot,Chicago,Final Mile,28,140,10217.87
2024-05-01,T.J. Maxx,Los Angeles,Middle Mile,28,140,684.49
2024-05-01,T.J. Maxx,Chicago,Middle Mile,21,105,948.59
2024-05-01,T.J. Maxx,Seattle,Middle Mile,12,48,486.74
2024-05-01,Home Depot,Houston,Final Mile,32,96,4427.99
2024-05-01,Home Depot,Detroit,Final Mile,27,162,6411.24
2024-05-01,Lowes,Milwaukee,Final Mile,5,25,750.65
2024-05-01,Home Goods,Miami,Middle Mile,19,95,1129.29
2024-05-01,Lowes,Detroit,Final Mile,8,40,327.38
2024-05-01,Starbucks,Sacramento,Middle Mile,10,50,429.78
2024-05-01,Shein,Houston,Middle Mile,8,32,357.29
2024-05-01,Shein,Tampa Bay,Middle Mile,23,115,2642.53
2024-05-01,Shein,Los Angeles,Middle Mile,6,30,195.15
2024-05-01,Shein,Sacramento,Middle Mile,10,50,499.53
2024-05-01,Shein,Chicago,Middle Mile,17,85,1152.07
2024-05-01,Shein,Detroit,Middle Mile,17,68,541.41
2024-05-01,Shein,Dallas,Middle Mile,23,138,2887.3
2024-05-01,Starbucks,Houston,Middle Mile,22,132,1378.64
2024-05-01,Starbucks,Chicago,Middle Mile,24,120,1932.54
2024-05-01,Starbucks,Dallas,Middle Mile,12,60,908.09
2024-05-01,Starbucks,Tampa Bay,Middle Mile,11,55,238.22
2024-05-01,Starbucks,Minneapolis,Middle Mile,11,44,661.02
2024-05-01,Starbucks,Milwaukee,Middle Mile,21,105,908.31
2024-05-01,Home Depot,Los Angeles,Final Mile,30,120,7819.83
2024-05-01,Lowes,Sacramento,Final Mile,15,75,3084.74
2024-05-01,Home Depot,Sacramento,Final Mile,22,132,5972.03
2024-05-01,Home Depot,Dallas,Final Mile,25,125,2507.72
2024-05-01,Amazon,Chicago,Final Mile,25,125,1371.11
2024-05-01,Home Depot,Milwaukee,Final Mile,13,52,1875.52
2024-05-01,Amazon,Atlanta,Final Mile,27,135,3039.8
2024-05-01,Amazon,San Francisco,Final Mile,18,108,541.24
2024-05-01,Amazon,Los Angeles,Final Mile,20,80,1374.35
2024-05-01,Amazon,Houston,Final Mile,13,65,350.32
2024-05-01,Amazon,New York,Final Mile,10,50,1162.63
2024-05-01,Amazon,Birmingham,Final Mile,12,60,900.7
2024-05-01,Amazon,Nashville,Final Mile,10,50,1012.51
2024-05-01,Amazon,Minneapolis,Final Mile,18,90,1851.53
2024-05-01,Amazon,Tampa Bay,Final Mile,24,120,1338.03
2024-05-01,Amazon,Sacramento,Final Mile,8,40,902.41
2024-05-01,Walmart,New York,Middle Mile,23,115,506.38
2024-05-01,Walmart,Milwaukee,Middle Mile,13,65,1012.07
2024-05-01,Walmart,Chicago,Middle Mile,31,155,3651.87
2024-05-01,Target,Atlanta,Middle Mile,23,115,973.33
2024-05-01,Amazon,Dallas,Final Mile,26,104,2347.74
2024-05-01,Target,Tampa Bay,Middle Mile,14,42,172.09
2024-05-01,Target,Milwaukee,Middle Mile,28,140,983.63
2024-05-01,Costco,Nashville,First Mile,9,45,1409.87
2024-05-01,Costco,Seattle,First Mile,9,45,969.95
2024-05-01,Costco,Detroit,First Mile,5,30,626.52
2024-05-01,Costco,Minneapolis,First Mile,12,48,1895.68
2024-05-01,Costco,Birmingham,First Mile,4,20,312.32
2024-05-01,Costco,Houston,First Mile,6,30,422.6
2024-05-01,Home Depot,Birmingham,Final Mile,9,45,3372.9
2024-05-01,Costco,Sacramento,First Mile,7,42,671.74
2024-05-01,Costco,Atlanta,First Mile,14,70,2485.58
2024-05-01,Target,Dallas,Middle Mile,24,144,1105.57
2024-05-01,Target,Los Angeles,Middle Mile,14,42,614.63
2024-05-01,Target,Chicago,Middle Mile,32,128,1538.64
2024-05-01,Target,Nashville,Middle Mile,26,104,1285.15
2024-05-01,Costco,New York,First Mile,11,55,817.06
2024-05-02,Chick-Fil-A,Detroit,Final Mile,21,84,637.23
2024-05-02,Chick-Fil-A,Los Angeles,Final Mile,13,52,779.36
2024-05-02,Chick-Fil-A,Houston,Final Mile,20,100,1404.69
2024-05-02,Home Goods,Houston,Middle Mile,15,75,1081.41
2024-05-02,Home Goods,New York,Middle Mile,9,45,816.07
2024-05-02,Starbucks,Tampa Bay,Middle Mile,11,66,285.87
2024-05-02,T.J. Maxx,Los Angeles,Middle Mile,28,140,684.49
2024-05-02,Home Goods,Sacramento,Middle Mile,23,115,486.82
2024-05-02,Home Goods,San Francisco,Middle Mile,22,110,776.34
2024-05-02,T.J. Maxx,Chicago,Middle Mile,21,84,758.87
2024-05-02,Home Depot,San Francisco,Final Mile,18,90,6500.31
2024-05-02,Home Depot,Atlanta,Final Mile,29,145,6636.82
2024-05-02,Chipotle,Seattle,Final Mile,29,145,703.26
2024-05-02,Home Goods,Birmingham,Middle Mile,21,147,1028.77
2024-05-02,Chipotle,Detroit,Final Mile,10,50,218.66
2024-05-02,Home Depot,Chicago,Final Mile,28,140,10217.87
2024-05-02,Lowes,Detroit,Final Mile,8,40,327.38
2024-05-02,Lowes,Chicago,Final Mile,17,85,4419.78
2024-05-02,Lowes,Sacramento,Final Mile,15,75,3084.74
2024-05-02,Shein,Houston,Middle Mile,8,40,446.61
2024-05-02,Shein,Tampa Bay,Middle Mile,23,115,2642.53
2024-05-02,Shein,Los Angeles,Middle Mile,6,30,195.15
2024-05-02,Shein,Sacramento,Middle Mile,10,50,499.53
2024-05-02,Shein,Nashville,Middle Mile,17,85,1843.81
2024-05-02,Shein,Milwaukee,Middle Mile,23,115,2654.04
2024-05-02,Starbucks,Chicago,Middle Mile,24,96,1546.03
2024-05-02,Starbucks,Seattle,Middle Mile,24,120,1827.76
2024-05-02,Starbucks,Atlanta,Middle Mile,8,48,716.24
2024-05-02,Starbucks,Detroit,Middle Mile,8,56,907.78
2024-05-02,Starbucks,Dallas,Middle Mile,12,60,908.09
2024-05-02,Chipotle,Dallas,Final Mile,12,60,815.95
2024-05-02,Home Depot,Miami,Final Mile,12,60,2494.0
2024-05-02,Costco,Milwaukee,First Mile,6,24,266.44
2024-05-02,Home Depot,Sacramento,Final Mile,22,110,4976.7
2024-05-02,Home Depot,Los Angeles,Final Mile,30,150,9774.78
2024-05-02,Amazon,San Francisco,Final Mile,18,126,631.44
2024-05-02,Amazon,Los Angeles,Final Mile,20,100,1717.94
2024-05-02,Amazon,San Diego,Final Mile,27,135,906.26
2024-05-02,Amazon,Houston,Final Mile,13,65,350.32
2024-05-02,Amazon,New York,Final Mile,10,50,1162.63
2024-05-02,Amazon,Birmingham,Final Mile,12,60,900.7
2024-05-02,Amazon,Nashville,Final Mile,10,60,1215.01
2024-05-02,Amazon,Minneapolis,Final Mile,18,108,2221.83
2024-05-02,Amazon,Dallas,Final Mile,26,130,2934.68
2024-05-02,Amazon,Tampa Bay,Final Mile,24,168,1873.25
2024-05-02,Amazon,Sacramento,Final Mile,8,40,902.41
2024-05-02,Walmart,New York,Middle Mile,23,115,506.38
2024-05-02,Walmart,Milwaukee,Middle Mile,13,65,1012.07
2024-05-02,Walmart,Chicago,Middle Mile,31,155,3651.87
2024-05-02,Amazon,Chicago,Final Mile,25,150,1645.33
2024-05-02,Target,Tampa Bay,Middle Mile,14,70,286.81
2024-05-02,Target,Milwaukee,Middle Mile,28,140,983.63
2024-05-02,Home Depot,San Diego,Final Mile,26,130,1783.05
2024-05-02,Home Depot,Birmingham,Final Mile,9,45,3372.9
2024-05-02,Costco,Nashville,First Mile,9,45,1409.87
2024-05-02,Costco,Houston,First Mile,6,36,507.12
2024-05-02,Costco,New York,First Mile,11,55,817.06
2024-05-02,Costco,Detroit,First Mile,5,25,522.1
2024-05-02,Costco,San Francisco,First Mile,8,32,1138.35
2024-05-02,Costco,Atlanta,First Mile,14,56,1988.47
2024-05-02,Target,Dallas,Middle Mile,24,120,921.31
2024-05-02,Target,Seattle,Middle Mile,17,85,2115.72
2024-05-02,Target,Sacramento,Middle Mile,25,125,956.4
2024-05-02,Costco,Sacramento,First Mile,7,35,559.78
2024-05-02,Home Depot,Dallas,Final Mile,25,125,2507.72
2024-05-03,Home Depot,Atlanta,Final Mile,29,116,5309.45
2024-05-03,Home Goods,Birmingham,Middle Mile,21,105,734.84
2024-05-03,Home Goods,Sacramento,Middle Mile,23,92,389.46
2024-05-03,T.J. Maxx,Chicago,Middle Mile,21,105,948.59
2024-05-03,Home Depot,San Francisco,Final Mile,18,72,5200.25
2024-05-03,Costco,Detroit,First Mile,5,25,522.1
2024-05-03,Home Depot,Los Angeles,Final Mile,30,120,7819.83
2024-05-03,Home Depot,Milwaukee,Final Mile,13,65,2344.4
2024-05-03,Home Depot,San Diego,Final Mile,26,104,1426.44
2024-05-03,Costco,Nashville,First Mile,9,45,1409.87
2024-05-03,Home Goods,New York,Middle Mile,9,45,816.07
2024-05-03,Home Depot,Detroit,Final Mile,27,135,5342.7
2024-05-03,Chick-Fil-A,Houston,Final Mile,20,100,1404.69
2024-05-03,Lowes,Sacramento,Final Mile,15,75,3084.74
2024-05-03,Chipotle,Seattle,Final Mile,29,174,843.92
2024-05-03,Chipotle,Dallas,Final Mile,12,48,652.76
2024-05-03,Chipotle,San Francisco,Final Mile,20,120,871.93
2024-05-03,Chipotle,New York,Final Mile,23,115,1518.5
2024-05-03,Lowes,Chicago,Final Mile,17,102,5303.73
2024-05-03,Shein,Houston,Middle Mile,8,40,446.61
2024-05-03,Shein,New York,Middle Mile,11,55,1090.35
2024-05-03,Shein,Sacramento,Middle Mile,10,50,499.53
2024-05-03,Starbucks,San Francisco,Middle Mile,23,115,818.12
2024-05-03,Starbucks,San Diego,Middle Mile,23,115,2016.69
2024-05-03,Starbucks,Tampa Bay,Middle Mile,11,44,190.58
2024-05-03,Starbucks,Milwaukee,Middle Mile,21,105,908.31
2024-05-03,Starbucks,Los Angeles,Middle Mile,25,125,1918.85
2024-05-03,Costco,Dallas,First Mile,9,45,967.51
2024-05-03,Chick-Fil-A,Los Angeles,Final Mile,13,52,779.36
2024-05-03,Costco,Minneapolis,First Mile,12,60,2369.6
2024-05-03,Costco,Atlanta,First Mile,14,70,2485.58
2024-05-03,Costco,Birmingham,First Mile,4,24,374.79
2024-05-03,Amazon,Atlanta,Final Mile,27,135,3039.8
2024-05-03,Amazon,San Francisco,Final Mile,18,90,451.03
2024-05-03,Amazon,San Diego,Final Mile,27,135,906.26
2024-05-03,Amazon,Houston,Final Mile,13,78,420.38
2024-05-03,Amazon,New York,Final Mile,10,60,1395.15
2024-05-03,Costco,San Diego,First Mile,15,75,1663.51
2024-05-03,Amazon,Nashville,Final Mile,10,50,1012.51
2024-05-03,Amazon,Minneapolis,Final Mile,18,90,1851.53
2024-05-03,Amazon,Dallas,Final Mile,26,156,3521.61
2024-05-03,Amazon,Tampa Bay,Final Mile,24,120,1338.03
2024-05-03,Amazon,Sacramento,Final Mile,8,40,902.41
2024-05-03,Walmart,New York,Middle Mile,23,115,506.38
2024-05-03,Walmart,Milwaukee,Middle Mile,13,52,809.65
2024-05-03,Amazon,Birmingham,Final Mile,12,60,900.7
2024-05-03,Target,Milwaukee,Middle Mile,28,140,983.63
2024-05-03,Target,Atlanta,Middle Mile,23,115,973.33
2024-05-03,Costco,Houston,First Mile,6,36,507.12
2024-05-03,Costco,Chicago,First Mile,5,30,1138.09
2024-05-03,Costco,Milwaukee,First Mile,6,30,333.05
2024-05-03,Costco,San Francisco,First Mile,8,40,1422.94
2024-05-03,Costco,Miami,First Mile,13,65,2199.59
2024-05-03,Costco,New York,First Mile,11,55,817.06
2024-05-03,Target,Chicago,Middle Mile,32,160,1923.3
2024-05-03,Target,Sacramento,Middle Mile,25,100,765.12
2024-05-03,Target,Nashville,Middle Mile,26,130,1606.44
2024-05-03,Target,Tampa Bay,Middle Mile,14,84,344.18
2024-05-03,Target,Detroit,Middle Mile,22,110,574.49
2024-05-03,Target,Los Angeles,Middle Mile,14,56,819.51
2024-05-04,Home Goods,Houston,Middle Mile,6,30,432.56
2024-05-04,Chipotle,Atlanta,Final Mile,4,20,341.81
2024-05-04,Chipotle,Dallas,Final Mile,4,20,271.98
2024-05-04,Chipotle,Seattle,Final Mile,11,66,320.11
2024-05-04,Chick-Fil-A,Los Angeles,Final Mile,5,25,374.69
2024-05-04,Chick-Fil-A,Houston,Final Mile,8,40,561.88
2024-05-04,T.J. Maxx,Los Angeles,Middle Mile,11,44,215.12
2024-05-04,Home Depot,Chicago,Final Mile,11,55,4014.16
2024-05-04,T.J. Maxx,Seattle,Middle Mile,4,20,202.81
2024-05-04,Home Depot,San Francisco,Final Mile,7,42,3033.48
2024-05-04,Home Depot,Houston,Final Mile,13,65,2998.12
2024-05-04,Home Depot,Atlanta,Final Mile,11,55,2517.41
2024-05-04,Home Depot,Detroit,Final Mile,10,60,2374.53
2024-05-04,Chipotle,Milwaukee,Final Mile,5,25,352.73
2024-05-04,T.J. Maxx,Chicago,Middle Mile,8,40,361.37
2024-05-04,Chipotle,New York,Final Mile,9,45,594.2
2024-05-04,Home Depot,Miami,Final Mile,4,20,831.33
2024-05-04,Lowes,Chicago,Final Mile,6,30,1559.92
2024-05-04,Starbucks,Sacramento,Middle Mile,4,20,171.91
2024-05-04,Starbucks,Minneapolis,Middle Mile,4,20,300.46
2024-05-04,Starbucks,Detroit,Middle Mile,3,18,291.79
2024-05-04,Starbucks,Birmingham,Middle Mile,9,45,436.02
2024-05-04,Starbucks,Seattle,Middle Mile,9,45,685.41
2024-05-04,Starbucks,Nashville,Middle Mile,9,45,690.77
2024-05-04,Lowes,Milwaukee,Final Mile,2,12,360.31
2024-05-04,Starbucks,New York,Middle Mile,7,35,215.73
2024-05-04,Shein,Detroit,Middle Mile,7,35,278.67
